Salário,Profissão,Setor,Estado,FormaTrabalho,Nivel,TamanhoEmpresa,Gestão,TipoTrabalho,Idade,Experiência,Escolaridade,Formação,LinguagemPython,LinguagemR,LinguagemSQL,NuvemAWS,NuvemGCP,NuvemAzure,QlikView,PowerBI,Tableau
1500.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Júnior,de 51 a 100,não,Outros,22-24,Menos de 1 ano,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2500.0,Analista de Dados,Serviços,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Júnior,de 51 a 100,não,Outros,25-29,de 1 a 2 anos,Mestrado,Outras Engenharias,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1500.0,Cientista de Dados,Finanças ou Bancos,Rio Grande do Sul (RS),Modelo híbrido com dias fixos de trabalho presencial,Júnior,Acima de 3000,não,Estagiário,22-24,de 2 a 3 anos,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2500.0,Analista de Negócios,Finanças ou Bancos,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Júnior,de 101 a 500,não,Outros,22-24,de 1 a 2 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10000.0,Cientista de Dados,Varejo,Distrito Federal (DF),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,25-29,de 4 a 5 anos,Mestrado,Outras Engenharias,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1500.0,Outras,Área da Saúde,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Júnior,de 101 a 500,não,Estagiário,17-21,Não tenho experiência na área de dados,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,Cientista de Dados,Tecnologia/Fábrica de Software,Santa Catarina (SC),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,25-29,de 2 a 3 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3500.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Santa Catarina (SC),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Júnior,Acima de 3000,não,Outros,17-21,de 2 a 3 anos,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5000.0,Engenheiro de Machine Learning,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10000.0,Analista de Negócios,Área da Saúde,São Paulo (SP),Modelo 100% presencial,Sênior,Acima de 3000,não,Outros,30-34,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
,,,São Paulo (SP),,,,,Outros,30-34,,Graduação/Bacharelado,Outras,,,,,,,,,
,,,São Paulo (SP),,,,,Outros,22-24,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
2500.0,Outras,Indústria,São Paulo (SP),Modelo 100% remoto,Pleno,de 1 a 5,não,Outros,30-34,Não tenho experiência na área de dados,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,30-34,de 6 a 10 anos,Pós-graduação,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10000.0,Analista de BI,Agronegócios,Santa Catarina (SC),Modelo 100% remoto,Sênior,de 51 a 100,não,Empreendedor ou Empregado (CNPJ),40-44,de 6 a 10 anos,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
7000.0,Analista de BI,Construção Civil,São Paulo (SP),Modelo 100% presencial,Pleno,de 501 a 1000,não,Outros,50-54,de 1 a 2 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2500.0,Outras,Educação,São Paulo (SP),Modelo 100% presencial,Júnior,Acima de 3000,não,Outros,35-39,Não tenho experiência na área de dados,Pós-graduação,Estatística/ Matemática / Matemática Computacional,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5000.0,Analista de BI,Outro,Goiás (GO),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 51 a 100,não,Empreendedor ou Empregado (CNPJ),30-34,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Sênior,de 501 a 1000,não,Outros,30-34,Mais de 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
,,,Bahia (BA),,,,,Outros,17-21,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
18000.0,Cientista de Dados,Outro,Distrito Federal (DF),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,40-44,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10000.0,Cientista de Dados,Indústria,Santa Catarina (SC),Modelo 100% presencial,Pleno,Acima de 3000,não,Outros,30-34,de 2 a 3 anos,Mestrado,Química / Física,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1500.0,Analista de BI,Outro,São Paulo (SP),Modelo 100% presencial,Júnior,de 501 a 1000,não,Outros,30-34,Menos de 1 ano,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3500.0,Analista de Negócios,Tecnologia/Fábrica de Software,Piauí (PI),Modelo 100% remoto,Sênior,de 101 a 500,não,Outros,25-29,de 1 a 2 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10000.0,Analista de Dados,Imobiliário,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,de 1001 a 3000,não,Outros,30-34,de 4 a 5 anos,Graduação/Bacharelado,Outras Engenharias,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,São Paulo (SP),,,,,Outros,25-29,,Graduação/Bacharelado,Química / Física,,,,,,,,,
10000.0,Cientista de Dados,Finanças ou Bancos,Rio de Janeiro (RJ),Modelo 100% remoto,Sênior,de 501 a 1000,não,Outros,25-29,de 2 a 3 anos,Mestrado,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,Rio de Janeiro (RJ),,,,,Outros,40-44,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,,,,,,,,,
7000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,35-39,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3500.0,Analista de BI,Finanças ou Bancos,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Júnior,de 51 a 100,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Química / Física,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5000.0,Cientista de Dados,Varejo,São Paulo (SP),Modelo 100% remoto,Júnior,de 101 a 500,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7000.0,Cientista de Dados,Serviços,Rio Grande do Sul (RS),Modelo 100% remoto,Pleno,de 501 a 1000,não,Outros,25-29,de 2 a 3 anos,Pós-graduação,Outras Engenharias,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,Piauí (PI),,,,,Outros,17-21,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,,,,,,,,,
10000.0,Engenheiro de Dados,Internet/Ecommerce,Rio de Janeiro (RJ),Modelo híbrido com dias fixos de trabalho presencial,Sênior,de 501 a 1000,não,Outros,22-24,de 4 a 5 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
,,,Rio de Janeiro (RJ),,,,,Outros,35-39,,Graduação/Bacharelado,Outras,,,,,,,,,
,,,Rio Grande do Norte (RN),,,,,Outros,40-44,,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
,,,Mato Grosso (MT),,,,,Outros,25-29,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
,,,Rio de Janeiro (RJ),,,,,Outros,22-24,,Estudante de Graduação,Outras Engenharias,,,,,,,,,
1500.0,Cientista de Dados,Tecnologia/Fábrica de Software,Paraná (PR),Modelo 100% remoto,Júnior,de 11 a 50,não,Outros,25-29,Menos de 1 ano,Graduação/Bacharelado,Outras Engenharias,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14000.0,Cientista de Dados,Consultoria,Rio de Janeiro (RJ),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,45-49,Mais de 10 anos,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5000.0,Outras,Varejo,São Paulo (SP),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,25-29,Não tenho experiência na área de dados,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5000.0,Outras,Marketing,Minas Gerais (MG),Modelo 100% remoto,Pleno,de 1 a 5,não,Empreendedor ou Empregado (CNPJ),30-34,Não tenho experiência na área de dados,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,Engenheiro de Dados,Finanças ou Bancos,Rio Grande do Sul (RS),Modelo 100% remoto,Pleno,de 101 a 500,não,Empreendedor ou Empregado (CNPJ),30-34,Menos de 1 ano,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5000.0,Analista de BI,Outro,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 101 a 500,não,Outros,25-29,de 2 a 3 anos,Estudante de Graduação,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10000.0,Analista de Dados,Finanças ou Bancos,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Pleno,de 1001 a 3000,não,Outros,25-29,de 4 a 5 anos,Pós-graduação,Estatística/ Matemática / Matemática Computacional,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,Cientista de Dados,Área da Saúde,São Paulo (SP),Modelo 100% remoto,Júnior,de 51 a 100,não,Outros,30-34,Menos de 1 ano,Doutorado ou Phd,Química / Física,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10000.0,Desenvolvedor/Engenheiro de Software,Tecnologia/Fábrica de Software,Distrito Federal (DF),Modelo 100% remoto,Sênior,de 51 a 100,não,Outros,50-54,Menos de 1 ano,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10000.0,Analista de Dados,Internet/Ecommerce,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,de 1001 a 3000,não,Outros,30-34,de 1 a 2 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2500.0,Analista de Dados,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% remoto,Júnior,de 501 a 1000,não,Outros,22-24,Menos de 1 ano,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5000.0,Outras,Área da Saúde,São Paulo (SP),Modelo 100% presencial,Sênior,de 501 a 1000,não,Outros,30-34,de 2 a 3 anos,Pós-graduação,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Paraíba (PB),Modelo 100% remoto,Sênior,de 101 a 500,não,Outros,30-34,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
14000.0,Engenheiro de Dados,Internet/Ecommerce,São Paulo (SP),Modelo 100% remoto,Sênior,de 501 a 1000,não,Outros,30-34,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
,,,São Paulo (SP),,,,,Outros,30-34,,Doutorado ou Phd,Química / Física,,,,,,,,,
7000.0,,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 51 a 100,sim,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
10000.0,Cientista de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,40-44,Menos de 1 ano,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5000.0,Analista de BI,Indústria,São Paulo (SP),Modelo 100% presencial,Pleno,Acima de 3000,não,Outros,30-34,de 4 a 5 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5000.0,Engenheiro de Dados,Seguros ou Previdência,Paraná (PR),Modelo 100% remoto,Pleno,de 501 a 1000,não,Outros,17-21,de 1 a 2 anos,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1500.0,Cientista de Dados,Área da Saúde,Distrito Federal (DF),Modelo 100% remoto,Júnior,Acima de 3000,não,Estagiário,17-21,de 2 a 3 anos,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10000.0,Analista de Negócios,Finanças ou Bancos,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,de 1001 a 3000,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Outras Engenharias,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5000.0,Analista de Dados,Educação,Paraná (PR),Modelo 100% remoto,Júnior,de 1001 a 3000,não,Outros,40-44,Menos de 1 ano,Pós-graduação,Outras Engenharias,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2500.0,Cientista de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Júnior,de 11 a 50,não,Outros,17-21,Menos de 1 ano,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2500.0,Analista de Dados,Setor Alimentício,Espírito Santo (ES),Modelo 100% remoto,Júnior,Acima de 3000,não,Estagiário,25-29,de 1 a 2 anos,Estudante de Graduação,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10000.0,Analista de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Sênior,de 1001 a 3000,não,Outros,40-44,de 2 a 3 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5000.0,Analista de BI,Finanças ou Bancos,Distrito Federal (DF),Modelo 100% remoto,Júnior,Acima de 3000,não,Outros,35-39,de 4 a 5 anos,Pós-graduação,Estatística/ Matemática / Matemática Computacional,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,Cientista de Dados,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,25-29,de 2 a 3 anos,Pós-graduação,Outras Engenharias,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,Bahia (BA),,,,,Outros,35-39,,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
,,,São Paulo (SP),,,,,Outros,35-39,,Graduação/Bacharelado,Outras Engenharias,,,,,,,,,
2500.0,Analista de BI,Agronegócios,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Júnior,de 101 a 500,não,Outros,30-34,de 1 a 2 anos,Graduação/Bacharelado,Outras Engenharias,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1000.0,Cientista de Dados,Finanças ou Bancos,Minas Gerais (MG),Modelo 100% remoto,Júnior,de 6 a 10,não,Estagiário,17-21,de 1 a 2 anos,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7000.0,Analista de BI,Telecomunicação,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Sênior,Acima de 3000,não,Outros,25-29,de 2 a 3 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
,,,São Paulo (SP),,,,,Outros,30-34,,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,,,,,,,,,
2500.0,Analista de Negócios,Área da Saúde,São Paulo (SP),Modelo 100% remoto,Júnior,de 1001 a 3000,não,Outros,22-24,Menos de 1 ano,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3500.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% presencial,Pleno,de 51 a 100,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5000.0,Analista de Dados,Varejo,Paraná (PR),Modelo 100% remoto,Júnior,de 1001 a 3000,não,Outros,22-24,de 1 a 2 anos,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3500.0,Engenheiro de Dados,Consultoria,Rio de Janeiro (RJ),Modelo 100% remoto,Pleno,de 101 a 500,não,Empreendedor ou Empregado (CNPJ),22-24,de 1 a 2 anos,Estudante de Graduação,Outras Engenharias,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
,,,,,,,,Outros,25-29,,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,,,,,,,,,
,,,São Paulo (SP),,,,,Outros,25-29,,Graduação/Bacharelado,Outras Engenharias,,,,,,,,,
5000.0,Analista de Negócios,Setor Público,Rio de Janeiro (RJ),Modelo 100% remoto,Pleno,de 11 a 50,não,Empreendedor ou Empregado (CNPJ),40-44,Menos de 1 ano,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10000.0,Analista de Dados,Indústria,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,30-34,de 2 a 3 anos,Pós-graduação,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2500.0,Analista de Dados,Internet/Ecommerce,São Paulo (SP),Modelo 100% remoto,Júnior,de 1001 a 3000,não,Estagiário,22-24,Menos de 1 ano,Pós-graduação,Química / Física,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
7000.0,Engenheiro de Dados,Setor Automotivo,Distrito Federal (DF),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,25-29,de 1 a 2 anos,Mestrado,Outras Engenharias,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
,,,Paraíba (PB),,,,,Outros,17-21,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
18000.0,Engenheiro de Machine Learning,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,25-29,de 4 a 5 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Santa Catarina (SC),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,22-24,de 1 a 2 anos,Estudante de Graduação,Química / Física,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
35000.0,Engenheiro de Dados,Internet/Ecommerce,Fora do Brasil,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 1001 a 3000,não,Outros,30-34,de 4 a 5 anos,Graduação/Bacharelado,Outras,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
,,,Fora do Brasil,,,,,Outros,55+,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
25000.0,Desenvolvedor/Engenheiro de Software,Outro,Minas Gerais (MG),Modelo 100% remoto,Pleno,de 51 a 100,não,Outros,30-34,de 1 a 2 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
,,,Rio de Janeiro (RJ),,,,,Outros,22-24,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,Cientista de Dados,Consultoria,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,de 101 a 500,não,Outros,25-29,de 4 a 5 anos,Pós-graduação,Estatística/ Matemática / Matemática Computacional,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5000.0,Cientista de Dados,Tecnologia/Fábrica de Software,Santa Catarina (SC),Modelo 100% remoto,Júnior,de 51 a 100,não,Outros,22-24,de 1 a 2 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Rio Grande do Sul (RS),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,35-39,Menos de 1 ano,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3500.0,Analista de BI,Área da Saúde,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 101 a 500,não,Outros,25-29,de 1 a 2 anos,Estudante de Graduação,Outras,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
